0;0;0;0;0;1;0;0.8955;0.0848;0.07;0.1674;0.4277;0.1412;0.6556;0
0;1;0;0;0;0;0;0.9419;0.1196;0.0855;0.3436;0.3023;0.1765;0.6556;0
0;1;0;0;0;0;0;0.9419;0.1196;0.0855;0.3436;0.418;0.1412;0.5;0
0;0;0;0;0;0;1;0.9213;0.133;0.0923;0.2731;0.2701;0.1765;0.4;0
0;0;0;1;0;0;0;0.9587;0.2557;0.5379;0.3392;0.5595;0.2471;0.3;0
0;0;0;0;0;0;1;0.9394;0.4972;0.704;0.4714;0.2605;0.6941;0.2;0
0;0;0;0;0;0;1;0.9394;0.4972;0.704;0.4714;0.4791;0.3294;0.5556;0
1;0;0;0;0;0;0;0.951;0.4238;0.789;0.3744;0.6527;0.3176;0.5556;0
0;0;0;0;0;1;0;0.8477;0.2491;0.7787;0.141;0.5048;0.3529;0.3;0
0;0;1;0;0;0;0;0.9755;0.2895;0.8026;0.7004;0.5659;0.4118;0.5556;0
1;0;0;0;0;0;0;0.9535;0.1564;0.802;0.3877;0.5916;0.1059;0.5556;0
0;0;0;0;0;0;1;0.889;0.1761;0.1125;0.2203;0.2186;0.4;0.2;0
0;0;1;0;0;0;0;0.9652;0.5107;0.8452;0.3568;0.4823;0.3294;0.3;0
0;0;0;0;1;0;0;0.9381;0.1268;0.7809;0.2291;0.4405;0.3647;0.3556;0
1;0;0;0;0;0;0;0.9535;0.1564;0.802;0.3877;0.4244;0.2353;0.0556;0
0;1;0;0;0;0;0;0.6387;0.0703;0.093;0.0352;0.4244;0.2941;0.2556;0
0;0;0;0;0;0;1;0.8839;0.0786;0.0666;0.1806;0.3794;0.2824;0.3;0
1;0;0;0;0;0;0;0.911;0.173;0.1106;0.4229;0.2701;0.3647;0.5;0
0;0;0;1;0;0;0;0.9677;0.275;0.7943;0.7885;0.4952;0.3176;0.3;0
0;0;0;0;0;1;0;0.8955;0.0848;0.07;0.1674;0.4084;0.2706;0.2556;0
0;1;0;0;0;0;0;0.9652;0.4766;0.6876;0.8943;0.4952;0.4353;0.6;0
1;0;0;0;0;0;0;0.951;0.4238;0.789;0.3744;0.4823;0.5059;0.1;0
0;0;0;0;0;0;1;0.9316;0.4321;0.7958;0.3084;0.4309;0.6;0.3;0
0;0;0;0;0;1;0;0.8658;0.1626;0.3583;0.1718;0.508;0.3176;0.2556;0
0;0;0;0;0;1;0;0.9329;0.4425;0.803;0.3084;0.627;0.2706;0.2;0
0;0;0;0;0;0;1;0.9316;0.4321;0.7958;0.3084;0.6334;0.2824;0.1556;0
0;0;0;0;1;0;0;0.991;0.3405;0.5927;0.5815;0.6785;0.1882;0.4556;0
0;0;1;0;0;0;0;0.9213;0.3684;0.6121;0.5507;0.6109;0.4235;0.9444;0
0;1;0;0;0;0;0;0.92;0.173;0.3382;0.3833;0.463;0.4471;0.5556;0
0;0;0;0;1;0;0;0.991;0.3405;0.5927;0.5815;0.6945;0.2;0.5556;0
0;0;0;1;0;0;0;0.9871;0.45;0.6695;0.4581;0.8103;0.0824;0.4;0
0;0;0;0;0;0;1;0.9213;0.133;0.0923;0.2731;0.3537;0.2941;0.5556;0
0;0;0;0;0;1;0;0.8477;0.2491;0.7787;0.141;0.7074;0.1529;0.3556;0
0;0;0;0;0;1;0;0.9819;0.3694;0.7496;0.7489;0.4887;0.3294;0.7;0
0;0;0;1;0;0;0;0.9677;0.275;0.7943;0.7885;0.6913;0.1176;0.4556;0
0;0;1;0;0;0;0;0.9523;0.1906;0.4989;0.3128;0.6752;0.2824;0.5556;0
1;0;0;0;0;0;0;0.9213;0.2326;0.4073;0.3172;0.7267;0.1647;0.2;0
0;1;0;0;0;0;0;0.9213;0.1726;0.4881;0.2731;0.7203;0.3294;0.1556;0
0;0;1;0;0;0;0;0.9755;0.2895;0.8026;0.7004;0.5756;0.3765;0.5;0
0;1;0;0;0;0;0;0.9639;0.4972;0.8368;0.3568;0.881;0.1412;0.2556;0
1;0;0;0;0;0;0;0.9819;0.3694;0.7496;0.7489;0.4566;0.3765;0.1;0
0;1;0;0;0;0;0;0.9639;0.4972;0.8368;0.3568;0.8489;0.1412;0.2;0
0;0;0;0;1;0;0;0.9471;0.3794;0.7578;0.4229;0.5209;0.3529;0.3556;0
0;0;0;0;1;0;0;0.9471;0.3794;0.7578;0.4229;0.5884;0.2353;0.4;0
0;0;1;0;0;0;0;0.951;0.4025;0.7741;0.5374;0.5402;0.2235;0.6;0
0;0;0;0;0;0;1;0.9213;0.133;0.0923;0.2731;0.4469;0.1647;0.3;0
0;0;0;1;0;0;0;0.9871;0.45;0.6695;0.4581;0.582;0.3059;0.4;0
0;1;0;0;0;0;0;0.9277;0.1688;0.1085;0.3436;0.418;0.1882;0.9;0
0;1;0;0;0;0;0;0.9523;0.4135;0.7816;0.3789;0.5016;0.4824;0.1556;0
1;0;0;0;0;0;0;0.9161;0.3063;0.8168;0.2115;0.5016;0.6118;0.2;0
0;0;0;1;0;0;0;0.8542;0.0589;0.0552;0.1322;0.0997;0.6471;0.4556;0
0;0;0;0;1;0;0;0.9471;0.3794;0.7578;0.4229;0.463;0.3765;0.0556;0
0;0;0;0;1;0;0;0.9974;0.4342;0.6598;0.7269;0.6817;0.2118;0.4556;0
0;0;1;0;0;0;0;0.9355;0.1626;0.1054;0.5507;0.3987;0.1294;1;0
0;0;0;1;0;0;0;0.9871;0.45;0.6695;0.4581;0.5949;0.3529;0.2;0
0;0;0;0;1;0;0;0.9574;0.4555;0.8112;0.4053;0.6334;0.2353;0.1556;0
0;0;0;0;1;0;0;0.8632;0.3077;0.7056;0.2907;0.4887;0.4118;0.4;0
1;0;0;0;0;0;0;0.9381;0.4869;0.696;0.467;0.5756;0.2824;0.5556;0
0;0;0;0;0;0;1;0.9316;0.4321;0.7958;0.3084;0.4984;0.2824;0.2;0
0;1;0;0;0;0;0;0.9226;0.3301;0.7228;0.3921;0.3859;0.4471;0.1556;0
0;1;0;0;0;0;0;0.9226;0.3301;0.7228;0.3921;0.582;0.2824;0.5;0
0;0;0;1;0;0;0;0.8103;0.0276;0.0555;0.1189;0.1158;0.4588;0.6;0
1;0;0;0;0;0;0;0.9226;0.3394;0.731;0.2775;0.5466;0.3412;0.2556;0
0;0;0;0;1;0;0;0.9213;0.2819;0.8535;0.2731;0.5177;0.3529;0.2;0
0;0;0;0;0;1;0;0.9045;0.5038;0.7114;0.3965;0.3923;0.6;0.5556;0
1;0;0;0;0;0;0;0.951;0.4238;0.789;0.3744;0.6977;0.2;0.7;0
0;0;0;0;0;0;1;0.8542;0.1092;0.7697;0.1322;0.5434;0.2;0.4;0
1;0;0;0;0;0;0;0.8787;0.05;0.0474;0.1718;0.328;0.4471;0.2;0
0;0;0;0;0;0;1;0.9419;0.1633;0.8071;0.489;0.4695;0.3529;0.4556;0
0;0;1;0;0;0;0;0.9703;0.4638;0.6788;0.6652;0.5981;0.2235;0.5;0
0;0;0;0;0;1;0;0.9329;0.4425;0.803;0.3084;0.4952;0.3647;0.3;0
1;0;0;0;0;0;0;0.911;0.173;0.1106;0.4229;0.299;0.2824;0.6;0
0;0;0;0;0;0;1;0.9316;0.4321;0.7958;0.3084;0.6045;0.3176;0.2;0
0;1;0;0;0;0;0;0.9303;0.1406;0.0956;0.348;0.3569;0.3176;0.0556;0
1;0;0;0;0;0;0;0.929;0.1478;0.0991;0.2423;0.299;0.5294;0.4;0
0;0;1;0;0;0;0;0.9355;0.1626;0.1054;0.5507;0.3055;0.2118;0.4;0
0;0;0;1;0;0;0;0.9871;0.45;0.6695;0.4581;0.7074;0.1529;0.2556;0
0;0;0;0;0;1;0;0.9819;0.3694;0.7496;0.7489;0.7203;0.0824;0.4556;0
0;0;0;0;1;0;0;0.9574;0.4555;0.8112;0.4053;0.7106;0.1176;0.4;0
0;0;0;0;0;1;0;0.9819;0.3694;0.7496;0.7489;0.7203;0.0824;0.4556;0
0;0;1;0;0;0;0;0.9703;0.4638;0.6788;0.6652;0.6849;0.2471;0.5556;0
0;0;0;1;0;0;0;0.8103;0.0276;0.0555;0.1189;0.1158;0.4588;0.6;0
0;0;0;1;0;0;0;0.9574;0.4683;0.8192;0.4053;0.6206;0;0.0556;0
0;0;0;0;0;1;0;0.9329;0.4425;0.803;0.3084;0.3762;0.5176;0.6556;0
0;0;0;0;0;0;1;0.5781;0.2402;0.771;0.0352;0.6559;0.2706;0.3556;0
0;0;0;0;0;1;0;0.9329;0.4425;0.803;0.3084;0.6238;0.2118;0.2;0
1;0;0;0;0;0;0;0.9213;0.1258;0.0889;0.3172;0.328;0.4588;0.3556;0
1;0;0;0;0;0;0;0.8413;0.0262;0.0284;0.0925;0.2122;0.6235;0.2;0
0;0;0;0;1;0;0;0.9381;0.1268;0.7809;0.2291;0.5788;0.2588;0.2556;0
0;1;0;0;0;0;0;0.9277;0.1688;0.1085;0.3436;0.4148;0.5765;0.4;0
0;0;0;1;0;0;0;0.9574;0.4683;0.8192;0.4053;0.6399;0.2235;0.1556;0
0;1;0;0;0;0;0;0.9652;0.4766;0.6876;0.8943;0.6656;0.1882;0.7556;0
0;0;0;0;0;1;0;0.9329;0.4425;0.803;0.3084;0.5949;0.2588;0.2;0
0;0;1;0;0;0;0;0.951;0.4025;0.7741;0.5374;0.5595;0.2118;0.6556;0
0;0;0;1;0;0;0;0.9677;0.275;0.7943;0.7885;0.6752;0.1294;0.5;0
0;1;0;0;0;0;0;0.9277;0.1468;0.7963;0.2952;0.5209;0.1176;0.3;0
0;1;0;0;0;0;0;0.9652;0.4766;0.6876;0.8943;0.0932;0.9529;0.6;0
0;0;1;0;0;0;0;0.9755;0.2895;0.8026;0.7004;0.5756;0.3765;0.5;0
0;0;0;0;0;0;1;0.889;0.1761;0.1125;0.2203;0.283;0.3647;0.6;0
0;1;0;0;0;0;0;0.9419;0.1196;0.0855;0.3436;0.4759;0.1412;0.5;0
0;1;0;0;0;0;0;0.9419;0.1196;0.0855;0.3436;0.4759;0.1412;0.5;0
1;0;0;0;0;0;0;0.951;0.4238;0.789;0.3744;0.4727;0.5294;0.1;0
0;0;0;0;0;0;1;0.9019;0.3125;0.8233;0.3128;0.328;0.6824;0.6556;0
0;0;0;0;1;0;0;0.9574;0.4555;0.8112;0.4053;0.5531;0.0471;0.1;0
0;0;0;0;0;0;1;0.9213;0.133;0.0923;0.2731;0.418;0.1412;0.3;0
1;0;0;0;0;0;0;0.9226;0.3394;0.731;0.2775;0.4502;0.5176;0.3;0
0;0;1;0;0;0;0;0.9626;0.4828;0.828;0.6123;0.5273;0.4;0.3556;0
0;0;0;0;0;0;1;0.889;0.1761;0.1125;0.2203;0.283;0.3647;0.6;0
0;0;1;0;0;0;0;0.8981;0.5141;0.3542;0.2996;0.3601;0.7529;0.3556;0
0;0;0;0;1;0;0;0.9213;0.2819;0.8535;0.2731;0.4244;0.4941;0.4556;0
1;0;0;0;0;0;0;0.9652;0.5107;0.8452;0.3568;0.6656;0.2824;0.5;0
0;0;0;0;0;0;1;0.9419;0.1633;0.8071;0.489;0.4469;0.3412;0.4;0
0;1;0;0;0;0;0;0.9484;0.2781;0.5546;0.5242;0.5756;0.2235;0.4556;0
1;0;0;0;0;0;0;0.9652;0.5107;0.8452;0.3568;0.8392;0.1294;0.3;0
0;1;0;0;0;0;0;0.9484;0.2781;0.5546;0.5242;0.4566;0.3294;0.4;0
0;0;0;0;1;0;0;0.9574;0.4555;0.8112;0.4053;0.7781;0.0706;0.4556;0
1;0;0;0;0;0;0;0.9652;0.5107;0.8452;0.3568;0.8232;0.1412;0.3;0
0;0;0;0;0;1;0;0.9329;0.4425;0.803;0.3084;0.5305;0.3294;0.2556;0
0;0;0;0;0;1;0;0.8477;0.2491;0.7787;0.141;0.7106;0.2471;0.3;0
0;1;0;0;0;0;0;0.9523;0.4135;0.7816;0.3789;0.4984;0.1176;0.3;0
1;0;0;0;0;0;0;0.9381;0.4869;0.696;0.467;0.5595;0.3059;0.6;0
0;1;0;0;0;0;0;0.9523;0.4135;0.7816;0.3789;0.5145;0.3647;0.1556;0
0;0;0;0;0;1;0;0.9329;0.4425;0.803;0.3084;0.5338;0.2941;0.2;0
0;1;0;0;0;0;0;0.9523;0.4135;0.7816;0.3789;0.7363;0.1412;0.4;0
1;0;0;0;0;0;0;0.8155;0.0065;0;0.1542;0.3601;0.7059;0.1556;0
0;0;0;0;1;0;0;0.8942;0.0555;0.0417;0.1674;0.418;0.4235;0.2556;0
0;0;1;0;0;0;0;0.8297;0.0765;0.0908;0.1013;0.4662;0.0588;0.3;0
1;0;0;0;0;0;0;0.9742;0.4176;0.6825;0.5683;0.4244;0.6;0.4;0
1;0;0;0;0;0;0;0.9432;0.5996;0.8125;0.6079;0.6334;0.6824;0.8;0.16
1;0;0;0;0;0;0;0.9432;0.5996;0.8125;0.6079;0.6495;0.4588;0.8;0
1;0;0;0;0;0;0;0.9432;0.5996;0.8125;0.6079;0.791;0.2706;0.6556;0
1;0;0;0;0;0;0;0.9432;0.5996;0.8125;0.6079;0.7556;0.2824;0.5556;0
0;0;0;0;1;0;0;0.9484;0.3119;0.5813;0.4229;0.5949;0.6471;0.2;0
0;0;0;0;1;0;0;0.96;0.5382;0.7726;0.5947;0.8521;0.1529;0.2556;0
0;0;0;0;1;0;0;0.96;0.5382;0.7726;0.5947;0.627;0.2941;0;0
0;0;0;0;1;0;0;0.96;0.5382;0.7726;0.5947;0.791;0.1176;0.3;0
0;0;0;0;1;0;0;0.96;0.5382;0.7726;0.5947;0.701;0.2471;0.3;0
0;0;0;0;1;0;0;0.96;0.5382;0.7726;0.5947;0.6399;0.2588;0.3556;0
0;0;0;1;0;0;0;0.9445;0.3725;0.6539;0.3524;0.6174;0.2706;0.2556;0
0;0;0;1;0;0;0;0.9406;0.4721;0.7198;0.2775;0.537;0.3059;0.3;0
0;0;0;1;0;0;0;0.8877;0.2615;0.8056;0.2203;0.6463;0.3647;0.4;0
0;1;0;0;0;0;0;0.9742;0.4001;0.6722;0.4846;0.6977;0.3059;0.2;0
0;1;0;0;0;0;0;0.9742;0.4001;0.6722;0.4846;0.6174;0.3412;0.2556;0
0;1;0;0;0;0;0;0.9432;0.5851;0.8026;0.6035;0.5916;0.5176;0.0556;0
0;1;0;0;0;0;0;0.9432;0.5851;0.8026;0.6035;0.6913;0.2941;0.1556;0
0;0;0;0;0;0;1;0.9665;0.3336;0.6264;0.6344;0.8392;0.2;0.4;0
0;0;1;0;0;0;0;0.9406;0.3835;0.6627;0.3921;0.2894;0.8118;0.8;0
0;0;1;0;0;0;0;0.9406;0.3835;0.6627;0.3921;0.6174;0.3176;0.3;0
0;0;1;0;0;0;0;0.9342;0.4824;0.7285;0.3128;0.5498;0.2824;0.3556;0
0;0;1;0;0;0;0;0.9755;0.5737;0.7934;0.5727;0.6302;0.4471;0.3;0
0;0;0;0;0;1;0;0.9677;0.3484;0.6361;0.6432;0.6399;0.4588;0.8;0
0;0;0;0;0;1;0;0.9755;0.45;0.7027;1;0.5531;0.4706;0.4;0
0;0;0;0;0;1;0;0.9471;0.5221;0.7626;0.63;0.6913;0.1059;0.3;0
0;0;0;0;0;1;0;0.9471;0.5221;0.7626;0.63;0.6045;0.2;0.3;0
0;0;0;0;0;1;0;0.9471;0.5221;0.7626;0.63;0.5434;0.4471;0.2556;0
0;0;0;0;0;1;0;0.9471;0.5221;0.7626;0.63;0.6302;0.4824;0.3;0
0;0;0;0;0;1;0;0.9471;0.5221;0.7626;0.63;0.5756;0.5059;0.4556;0
0;0;0;0;0;1;0;0.9471;0.5221;0.7626;0.63;0.5788;0.3765;0.4;0
1;0;0;0;0;0;0;0.8477;0.0899;0.4053;0.2996;0.0836;0.4941;0.9;0
0;0;0;0;1;0;0;0.8426;0.092;0.4066;0.2335;0.0932;0.5412;0.8444;0
0;0;0;1;0;0;0;0.8503;0.0872;0.4035;0.0881;0.0932;0.5412;0.5;0
0;0;0;0;0;0;1;0.8606;0.0837;0.4008;0.1145;0.0772;0.0706;0.9;0
0;0;0;0;0;0;1;0.8606;0.0837;0.4008;0.1145;0.0772;0.0706;0.9;0
0;0;0;0;0;0;1;0.8606;0.0837;0.4008;0.1145;0.0772;0.0706;0.9;0
0;0;0;0;0;0;1;0.8606;0.0837;0.4008;0.1145;0.0772;0.0706;0.9;0
0;0;1;0;0;0;0;0.8516;0.0882;0.4042;0.1806;0;0.5176;0.5;0
0;0;0;0;0;1;0;0.8606;0.0837;0.4008;0.1145;0.0932;0.1059;0.9;0
1;0;0;0;0;0;0;0.8542;0.091;0.4053;0.1498;0.0643;0.4235;0.4;0
0;0;0;0;1;0;0;0.88;0.019;0.0127;0.141;0.2122;0.2353;0.3;0
0;0;1;0;0;0;0;0.8581;0.0131;0.0093;0.2775;0.1704;0.3647;0.8444;0
1;0;0;0;0;0;0;0.9703;0.581;0.4737;0.5419;0.6817;0.2941;0.6556;0
0;0;0;0;1;0;0;0.9355;0.6272;0.504;0.5507;0.3344;0.8824;0.8;0.03
0;1;0;0;0;0;0;0.9406;0.3553;0.5477;0.3965;0.6399;0.4;0.2556;0
0;1;0;0;0;0;0;0.9406;0.3553;0.5477;0.3965;0.7074;0.2;0.1556;0
0;1;0;0;0;0;0;0.9406;0.3553;0.5477;0.3965;0.7106;0.1765;0.1556;0
0;1;0;0;0;0;0;0.9406;0.3553;0.5477;0.3965;0.5305;0.4471;0.1556;0
0;1;0;0;0;0;0;0.9406;0.3553;0.5477;0.3965;0.7428;0.2824;0.0556;0
0;0;1;0;0;0;0;0.9406;0.3415;0.5376;0.2775;0.6656;0.2941;0.1;0
0;0;0;0;0;1;0;0.96;0.6178;0.496;0.4846;0.7942;0.1529;0.5556;0
0;0;0;0;0;1;0;0.9497;0.3022;0.5078;0.3744;0.4791;0.6118;0.3556;0
1;0;0;0;0;0;0;0.96;0.6178;0.496;0.4846;0.6431;0.3882;0.1;0
1;0;0;0;0;0;0;0.9252;0.3046;0.3318;0.2819;0.3891;0.3647;0.1556;0
1;0;0;0;0;0;0;0.9252;0.3046;0.3318;0.2819;0.4244;0.3529;0.2;0
0;0;0;0;1;0;0;0.9355;0.5055;0.4331;0.5595;0.5595;0.3294;0.5;0
0;1;0;0;0;0;0;0.4477;0.2409;0.2649;0.0176;0.2701;0.8824;0.2556;0
0;0;0;0;0;0;1;0.9252;0.3177;0.3403;0.3304;0.5949;0.1176;0.5;0
0;0;0;0;0;0;1;0.9252;0.3177;0.3403;0.3304;0.5434;0.2824;0.5556;0
0;0;1;0;0;0;0;0.9342;0.3205;0.2629;0.3128;0.5466;0.2706;0.4556;0
0;0;1;0;0;0;0;0.9342;0.3205;0.2629;0.3128;0.5466;0.2706;0.4556;0
0;1;0;0;0;0;0;0.8568;0.0927;0.1242;0.1542;0.2926;0.9294;0.5;0
1;0;0;0;0;0;0;0.9148;0.286;0.8284;0.2511;0.5402;0.4353;0.2;0
1;0;0;0;0;0;0;0.9148;0.286;0.8284;0.2511;0.4791;0.4471;0.5556;0
1;0;0;0;0;0;0;0.9148;0.286;0.8284;0.2511;0.6945;0.2353;0.3556;0
1;0;0;0;0;0;0;0.951;0.3608;0.8798;0.4361;0.4437;0.3529;0.1556;0
1;0;0;0;0;0;0;0.951;0.3608;0.8798;0.4361;0.7299;0.1412;0.2;0
1;0;0;0;0;0;0;0.951;0.3608;0.8798;0.4361;0.7428;0.1412;0.2556;0
1;0;0;0;0;0;0;0.951;0.3608;0.8798;0.4361;0.7267;0.1529;0.1556;0
1;0;0;0;0;0;0;0.409;0.1554;0.8194;0.0176;0.3215;0.7412;0.6556;0
0;0;0;0;1;0;0;0.9535;0.3939;0.9021;0.3877;0.7106;0.1412;0.5;0
0;0;0;0;1;0;0;0.9535;0.3939;0.9021;0.3877;0.5627;0.3059;0.1556;0
0;0;0;0;1;0;0;0.9355;0.4604;0.9495;0.3172;0.5241;0.1765;0.2556;0
0;0;0;1;0;0;0;0.951;0.3277;0.8579;0.3789;0.5273;0.1059;0.6;0
0;0;0;1;0;0;0;0.951;0.3277;0.8579;0.3789;0.5466;0.1059;0.5;0
0;0;0;1;0;0;0;0.9561;0.4063;0.9096;0.3304;0.6238;0.1412;0.2;0
0;0;0;1;0;0;0;0.9561;0.4063;0.9096;0.3304;0.6238;0.1529;0.6556;0
0;0;0;1;0;0;0;0.9561;0.4063;0.9096;0.3304;0.537;0.2235;0.7556;0
0;0;0;1;0;0;0;0.9561;0.4063;0.9096;0.3304;0.4695;0.1529;0.4;0
0;0;0;1;0;0;0;0.9561;0.4063;0.9096;0.3304;0.4695;0.1529;0.4;0
0;0;0;1;0;0;0;0.929;0.468;0.9557;0.2996;0.3441;0.2824;0.2556;0
0;1;0;0;0;0;0;0.9484;0.3487;0.8721;0.37;0.5627;0.2353;0.1556;0
0;1;0;0;0;0;0;0.9484;0.3487;0.8721;0.37;0.6849;0.1412;0.4;0
0;1;0;0;0;0;0;0.9484;0.3487;0.8721;0.37;0.7074;0.1412;0.3;0
0;1;0;0;0;0;0;0.9355;0.4249;0.9234;0.3744;0.6206;0.1529;0.4556;0
0;1;0;0;0;0;0;0.9355;0.4249;0.9234;0.3744;0.4791;0.3059;0.2;0
0;0;0;0;0;0;1;0.9471;0.2984;0.8364;0.4185;0.5113;0.4588;0.3;0
0;0;0;0;0;0;1;0.9406;0.3697;0.8867;0.2731;0.508;0.4235;0.5556;0
0;0;0;0;0;0;1;0.9406;0.3697;0.8867;0.2731;0.2444;0.8353;0.1556;0
0;0;0;0;0;0;1;0.9406;0.3697;0.8867;0.2731;0.5498;0.3412;0.2;0
0;0;0;0;0;0;1;0.9406;0.3697;0.8867;0.2731;0.6688;0.2235;0.2;0
0;0;0;0;0;0;1;0.9406;0.3697;0.8867;0.2731;0.6592;0.2353;0.2;0
0;0;0;0;0;0;1;0.9406;0.3697;0.8867;0.2731;0.5852;0.3059;0.1556;0
0;0;0;0;0;0;1;0.9406;0.3697;0.8867;0.2731;0.5498;0.3412;0.2;0
0;0;0;0;0;0;1;0.9445;0.3811;0.8941;0.2863;0.4341;0.4235;0.2;0
0;0;0;0;0;0;1;0.9394;0.4445;0.9373;0.3304;0.5916;0.2588;0.1556;0
0;0;0;0;0;0;1;0.9394;0.4445;0.9373;0.3304;0.4405;0.4235;0.4556;0
0;0;0;0;0;0;1;0.9394;0.4445;0.9373;0.3304;0.3215;0.6;0.5;0
0;0;0;0;0;0;1;0.9394;0.4445;0.9373;0.3304;0.4695;0.3294;0.3;0
0;0;0;0;0;0;1;0.9394;0.4445;0.9373;0.3304;0.6141;0.2353;0.2;0
0;0;1;0;0;0;0;0.9471;0.3374;0.8648;0.4229;0.254;0.7059;0.3556;0
0;0;1;0;0;0;0;0.9471;0.3374;0.8648;0.4229;0.4887;0.4941;0.4556;0
0;0;1;0;0;0;0;0.9471;0.3374;0.8648;0.4229;0.3408;0.5765;0.3556;0
0;0;1;0;0;0;0;0.9471;0.3374;0.8648;0.4229;0.254;0.7059;0.3556;0
0;0;1;0;0;0;0;0.9471;0.3374;0.8648;0.4229;0.4244;0.4471;0.6556;0
0;0;1;0;0;0;0;0.9471;0.3374;0.8648;0.4229;0.5916;0.3294;0.3556;0
